"id","product_search_description","meta_data","","","","","","","","","","","","","","","","",""
"59118","men apparel topwear jackets navy blue summer casual just natural men navy blue reversible jacket","{'id': 59118, 'name': 'Just Natural Men Navy Blue Reversible Jacket', 'variant': 'Jackets', 'brand': 'Just Natural', 'price': 2595, 'discounted_price': 2024, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Navy-Blue-Jacket_0585abac9cae49fe47e0939830e8c493_images.jpg'}","","","","","","","","","","","","","","","","",""
"40035","men apparel bottomwear shorts blue summer casual adidas men blue reversible shorts","{'id': 40035, 'name': 'ADIDAS Men Blue Reversible Shorts', 'variant': 'GFX REV SHORT', 'brand': 'ADIDAS', 'price': 1399, 'discounted_price': 1399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/930da10a0e96096270e74f76611fed03_images.jpg'}","","","","","","","","","","","","","","","","",""
"57082","women apparel bottomwear skirts blue summer casual elle women blue skirt","{'id': 57082, 'name': 'Elle Women Blue Skirt', 'variant': 'GIVE ME BLUE', 'brand': 'Elle', 'price': 1800, 'discounted_price': 1800, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Skirt_a5dc41f5b54c0cea2dabe6ecc12bdc93_images.jpg'}","","","","","","","","","","","","","","","","",""
"56150","women personal care makeup kajal and eyeliner blue spring casual colorbar mysterious blue eye liner 002","{'id': 56150, 'name': 'Colorbar Mysterious Blue Eye Liner 002', 'variant': 'Kohl Intense Eyeliner', 'brand': 'Colorbar', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/assets/images/56150/2019/1/11/641f911e-31a2-42d0-894e-3fd268d7a3ac1547197608334-Colorbar-Mysterious-Blue-Eye-Liner-002-1101547197608301-1.jpg'}","","","","","","","","","","","","","","","","",""
"11697","men apparel topwear shirts blue fall casual lee men check blue shirts","{'id': 11697, 'name': 'Lee Men Check Blue Shirts', 'variant': 'Check', 'brand': 'Lee', 'price': 1799, 'discounted_price': 1799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/575a51a9a66436c7ae9fd3ffa454651d_images.jpg'}","","","","","","","","","","","","","","","","",""
"36889","men accessories belts belts brown summer casual fossil men brown hanover belt","{'id': 36889, 'name': 'Fossil Men Brown Hanover Belt', 'variant': 'MENS BELTS', 'brand': 'Fossil', 'price': 2195, 'discounted_price': 1865, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ff19a090f8b20ec27f8b96f6d582ff64_images.jpg'}","","","","","","","","","","","","","","","","",""
"59924","women apparel topwear kurtas purple summer ethnic diva women purple & white kurta","{'id': 59924, 'name': 'Diva Women Purple & White Kurta', 'variant': 'Diva kurta Orange', 'brand': 'DIVA', 'price': 699, 'discounted_price': 699, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/DIVA-Women-Purple-Kurti_ba43b404302725e40ad88b8aa3fef29a_images.jpg'}","","","","","","","","","","","","","","","","",""
"32415","men apparel topwear tshirts white summer casual adidas men fly white t-shirt","{'id': 32415, 'name': 'ADIDAS Men Fly White T-shirt', 'variant': 'Fly', 'brand': 'ADIDAS', 'price': 1099, 'discounted_price': 1099, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/4f5e8d609b0f8fb0afb6a6a6afca0cb3_images.jpg'}","","","","","","","","","","","","","","","","",""
"31290","women apparel topwear tshirts pink summer casual puma women striped pink t-shirt","{'id': 31290, 'name': 'Puma Women Striped Pink T-shirt', 'variant': 'Striped', 'brand': 'Puma', 'price': 799, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7d8cc549155aa3c35537a68be6c169b6_images.jpg'}","","","","","","","","","","","","","","","","",""
"3445","women apparel topwear tshirts black summer sports pune warriors womens match jersey","{'id': 3445, 'name': 'Pune Warriors Womens Match Jersey', 'variant': 'Womens Match Jersey', 'brand': 'ADIDAS', 'price': 1799, 'discounted_price': 1799, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/assets/images/3445/2018/2/28/11519817087349-Pune-Warriors-Womens-Match-Jersey-2181519817087196-1.jpg'}","","","","","","","","","","","","","","","","",""
"26227","men apparel topwear tshirts white summer casual proline men white polo t-shirt","{'id': 26227, 'name': 'Proline Men White Polo T-Shirt', 'variant': 'Solid', 'brand': 'Proline', 'price': 699, 'discounted_price': 559, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8c70e828f9dc00fc6805740aceeb93d6_images.jpg'}","","","","","","","","","","","","","","","","",""
"12012","men apparel topwear shirts blue fall formal mark taylor men blue striped shirts","{'id': 12012, 'name': 'Mark Taylor Men Blue Striped Shirts', 'variant': 'Stripes', 'brand': 'Mark Taylor', 'price': 519, 'discounted_price': 519, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2ff11724ca9223ca59190959b0605dd9_images.jpg'}","","","","","","","","","","","","","","","","",""
"54607","men apparel innerwear briefs grey melange summer casual jockey elance men grey briefs 1009","{'id': 54607, 'name': 'Jockey ELANCE Men Grey Briefs 1009', 'variant': 'Men Brief', 'brand': 'Jockey', 'price': 159, 'discounted_price': 159, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Grey-Briefs_2d0c2a0ff9dca0fd1272cb3ed02eb248_images.jpg'}","","","","","","","","","","","","","","","","",""
"18528","boys accessories watches watches green winter casual chhota bheem kids-boys green digital pop watch","{'id': 18528, 'name': 'Chhota Bheem Kids-Boys Green Digital Pop Watch', 'variant': 'Pop', 'brand': 'Chhota Bheem', 'price': 299, 'discounted_price': 299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3dd2151af0f493a6c5f30ae7d962afa7_images.jpg'}","","","","","","","","","","","","","","","","",""
"30342","men apparel topwear tshirts off white fall casual myntra men off-white printed t-shirt","{'id': 30342, 'name': 'Myntra Men Off-White Printed T-shirt', 'variant': '16. Cant afford', 'brand': 'Myntra', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Off-White-Printed-T-shirt_d00c5d6223795353fde6c6b127d8f48d_images.jpg'}","","","","","","","","","","","","","","","","",""
"48258","boys apparel topwear tshirts black summer casual the amazing spiderman boys black t-shirt","{'id': 48258, 'name': 'The Amazing Spiderman Boys Black T-Shirt', 'variant': 'Comics', 'brand': 'The Amazing Spiderman', 'price': 399, 'discounted_price': 319, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/90846d761ee350ccf97c218adf596982_images.jpg'}","","","","","","","","","","","","","","","","",""
"22687","women footwear shoes casual shoes white fall casual nike women white dunk low casual shoe","{'id': 22687, 'name': 'Nike Women White Dunk Low Casual Shoe', 'variant': 'Dunk Low', 'brand': 'Nike', 'price': 3995, 'discounted_price': 3995, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/6497f65b4a6292c16cfc5fd540eb121f_images.jpg'}","","","","","","","","","","","","","","","","",""
"51375","men footwear shoes casual shoes red fall casual converse men red casual shoes","{'id': 51375, 'name': 'Converse Men Red Casual Shoes', 'variant': 'CT SLIP ON ANCHOR OX', 'brand': 'Converse', 'price': 1699, 'discounted_price': 1699, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Converse-Men-White-Casual-Shoes_aa391c69230686fb7228832785d4728f_images.jpg'}","","","","","","","","","","","","","","","","",""
"8891","men apparel topwear shirts black fall formal john miller men check black shirts","{'id': 8891, 'name': 'John Miller Men Check Black Shirts', 'variant': 'Check', 'brand': 'John Miller', 'price': 1099, 'discounted_price': 1099, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7d42ad58afa509d832e1a080715573a7_images.jpg'}","","","","","","","","","","","","","","","","",""
"6137","men footwear shoes casual shoes blue summer casual adidas men's orbid nyc dark blue shoe","{'id': 6137, 'name': ""ADIDAS Men's Orbid NYC Dark Blue Shoe"", 'variant': 'Adidas orbid NYC', 'brand': 'ADIDAS', 'price': 5299, 'discounted_price': 5299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/d56c417c9ddc12d1cb784d27ea2f6ef4_images.jpg'}","","","","","","","","","","","","","","","","",""
"47210","men footwear shoes formal shoes brown summer formal franco leone men brown formal shoes","{'id': 47210, 'name': 'Franco Leone Men Brown Formal Shoes', 'variant': '9389  FORMAL SHOE', 'brand': 'Franco Leone', 'price': 2295, 'discounted_price': 918, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2de4cac3a8b821fb34d6fdf919797eb5_images.jpg'}","","","","","","","","","","","","","","","","",""
"17560","men apparel topwear shirts red fall formal mark taylor men red & blue striped shirt","{'id': 17560, 'name': 'Mark Taylor Men Red & Blue Striped Shirt', 'variant': 'Stripes', 'brand': 'Mark Taylor', 'price': 519, 'discounted_price': 519, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9a3be84a4ef72d5cdcf352752e477491_images.jpg'}","","","","","","","","","","","","","","","","",""
"9943","men apparel topwear tshirts green fall casual probase men last week green tshirts","{'id': 9943, 'name': 'Probase Men Last Week Green Tshirts', 'variant': 'Last Week', 'brand': 'Probase', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8e2d97317520f9d2476924bbe70fe864_images.jpg'}","","","","","","","","","","","","","","","","",""
"23755","men accessories eyewear sunglasses black winter casual oakley men fast jacket black sunglasses","{'id': 23755, 'name': 'Oakley Men Fast Jacket Black Sunglasses', 'variant': 'Fast Jacket', 'brand': 'OAKLEY', 'price': 6490, 'discounted_price': 5841, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Oakley-Men-Fast-Jacket-Black-Sunglassesf3049fcffdff7f4a359c44b48fddf299_images.jpg'}","","","","","","","","","","","","","","","","",""
"26015","men personal care fragrance perfume and body mist black spring casual tous man eau de toilette 100 ml","{'id': 26015, 'name': 'TOUS Man Eau De Toilette 100 ml', 'variant': 'Casual', 'brand': 'TOUS', 'price': 3000, 'discounted_price': 1500, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/assets/images/26015/2017/9/15/11505475174257-Tous-Men-Perfume-6951505475174209-1.jpg'}","","","","","","","","","","","","","","","","",""
"12220","men apparel bottomwear trousers black summer formal basics men solid black trousers","{'id': 12220, 'name': 'Basics Men Solid Black Trousers', 'variant': 'Solid', 'brand': 'Basics', 'price': 899, 'discounted_price': 449, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/531192243d46e61bfd8f5d77f9c3833c_images.jpg'}","","","","","","","","","","","","","","","","",""
"42550","women apparel topwear kurtas blue summer ethnic mother earth women blue kurta","{'id': 42550, 'name': 'Mother Earth Women Blue Kurta', 'variant': 'Mother Earth Short Kurta GREENS', 'brand': 'Mother Earth', 'price': 1099, 'discounted_price': 1099, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/b8ef4055828c0313168a59f2ea9fe1f2_images.jpg'}","","","","","","","","","","","","","","","","",""
"3677","men footwear shoes casual shoes black summer casual fila men's spanker black shoe","{'id': 3677, 'name': ""Fila Men's Spanker Black Shoe"", 'variant': 'SPANKER', 'brand': 'FILA', 'price': 2199, 'discounted_price': 2199, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/1cdeeb1779a2b6ef6f43fb3464d41414_images.jpg'}","","","","","","","","","","","","","","","","",""
"43482","men apparel topwear shirts black summer casual french connection men white & black shirt","{'id': 43482, 'name': 'French Connection Men White & Black Shirt', 'variant': 'WASHED COTTON CON BD SS 1PKT', 'brand': 'French Connection', 'price': 2299, 'discounted_price': 2299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e26daa21159acba720d9245d3d6d4507_images.jpg'}","","","","","","","","","","","","","","","","",""
"26829","men apparel bottomwear trousers brown summer casual highlander men brown trousers","{'id': 26829, 'name': 'Highlander Men Brown Trousers', 'variant': 'Solid', 'brand': 'HIGHLANDER', 'price': 909, 'discounted_price': 454, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3249d4da293d347651655f0b34c3a3e8_images.jpg'}","","","","","","","","","","","","","","","","",""
"35402","men footwear shoes casual shoes black summer casual stens by enroute men black shoes","{'id': 35402, 'name': 'Stens by Enroute Men Black Shoes', 'variant': 'Casual Shoe', 'brand': 'Stens by Enroute', 'price': 3999, 'discounted_price': 3999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/187056cb7d7dd5f5a604366c33b53dba_images.jpg'}","","","","","","","","","","","","","","","","",""
"49984","women apparel innerwear briefs multi winter casual hanes women pack of three 100% cotton printed bikini briefs","{'id': 49984, 'name': 'Hanes Women Pack of Three 100% Cotton Printed Bikini Briefs', 'variant': 'Pack of 3', 'brand': 'Hanes', 'price': 275, 'discounted_price': 275, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3de207593efe197729a5ae10fcf1b13c_images.jpg'}","","","","","","","","","","","","","","","","",""
"51147","men accessories socks socks blue summer casual parx men navy blue socks","{'id': 51147, 'name': 'Parx Men Navy Blue Socks', 'variant': 'Parx socks', 'brand': 'Parx', 'price': 180, 'discounted_price': 180, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/f3e2aa165d6544198ddb524ef8a11a79_images.jpg'}","","","","","","","","","","","","","","","","",""
"17752","men apparel topwear shirts blue fall casual highlander men check blue shirt","{'id': 17752, 'name': 'Highlander Men Check Blue Shirt', 'variant': 'Check', 'brand': 'HIGHLANDER', 'price': 1039, 'discounted_price': 519, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/4cb0469b8f77a0ad094e1205e8a62351_images.jpg'}","","","","","","","","","","","","","","","","",""
"48856","women accessories jewellery pendant silver summer casual lucera women silver pendant","{'id': 48856, 'name': 'Lucera Women Silver Pendant', 'variant': 'Silver', 'brand': 'Lucera', 'price': 2225, 'discounted_price': 2225, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Pendant_10672c0d0531edbec623f0819d53fb8f_images.jpg'}","","","","","","","","","","","","","","","","",""
"23567","men personal care fragrance perfume and body mist silver spring casual boss men hb collectors perfume","{'id': 23567, 'name': 'Boss Men HB Collectors Perfume', 'variant': 'HB Collectors', 'brand': 'BOSS', 'price': 3825, 'discounted_price': 3825, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/da3b3ff96473987d28421e24daccbc80_images.jpg'}","","","","","","","","","","","","","","","","",""
"47022","women apparel topwear kurtas maroon summer ethnic shree women maroon kurta","{'id': 47022, 'name': 'Shree Women Maroon Kurta', 'variant': 'Shree Kurtas MAROON', 'brand': 'Shree', 'price': 399, 'discounted_price': 399, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2b263ab21d900d59e856abf1b47ba737_images.jpg'}","","","","","","","","","","","","","","","","",""
"5580","men footwear shoes sports shoes white summer sports nike men's sweet classic leather white black shoe","{'id': 5580, 'name': ""Nike Men's Sweet Classic Leather White Black Shoe"", 'variant': 'Nike Sweet Classic Leather', 'brand': 'Nike', 'price': 2995, 'discounted_price': 2995, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9f7badef63c627af696a140b5a7a137c_images.jpg'}","","","","","","","","","","","","","","","","",""
"15005","men apparel topwear jackets grey fall sports adidas men solid grey jackets","{'id': 15005, 'name': 'ADIDAS Men Solid Grey Jackets', 'variant': 'Solid', 'brand': 'ADIDAS', 'price': 2199, 'discounted_price': 2199, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/da97ea51b46239914af3bb727a5a4f5b_images.jpg'}","","","","","","","","","","","","","","","","",""
"4452","unisex accessories headwear caps grey summer casual nike unisex rodger federer blue grey white cap","{'id': 4452, 'name': 'Nike Unisex Rodger Federer Blue Grey White Cap', 'variant': 'Nike Rodger Federer Blue Cap', 'brand': 'Nike', 'price': 995, 'discounted_price': 995, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/65e9ba49a73df135382f60495ddec2cf_images.jpg'}","","","","","","","","","","","","","","","","",""
"36287","women apparel loungewear and nightwear night suits blue summer casual sdl by sweet dreams women blue night suits","{'id': 36287, 'name': 'SDL by Sweet Dreams Women Blue Night suits', 'variant': 'Casual', 'brand': 'SDL by Sweet Dreams', 'price': 1199, 'discounted_price': 1199, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/58350a163a338b16efbae8437e862d2d_images.jpg'}","","","","","","","","","","","","","","","","",""
"45775","women apparel topwear tops blue summer casual remanika women navy blue top","{'id': 45775, 'name': 'Remanika Women Navy Blue Top', 'variant': 'FR-AMBROS', 'brand': 'Remanika', 'price': 1600, 'discounted_price': 1600, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0191951d46e4d5c7870b23422c03777b_images.jpg'}","","","","","","","","","","","","","","","","",""
"24742","women accessories bags handbags green winter casual murcia women casual handbag","{'id': 24742, 'name': 'Murcia Women Casual Handbag', 'variant': 'Casual', 'brand': 'Murcia', 'price': 1650, 'discounted_price': 1633, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8d0480e7f69b85ca5ae316373d9bd637_images.jpg'}","","","","","","","","","","","","","","","","",""
"10577","women apparel topwear tshirts black fall casual puma women's ess black polo tshirts","{'id': 10577, 'name': ""Puma Women's Ess Black Polo Tshirts"", 'variant': 'ESS Polo', 'brand': 'Puma', 'price': 699, 'discounted_price': 699, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9cf1a440fd8eeb36c3f4aa46715ce4c7_images.jpg'}","","","","","","","","","","","","","","","","",""
"15839","women apparel topwear kurtas maroon fall ethnic visudh maroon printed ethnic kurta","{'id': 15839, 'name': 'Visudh Maroon Printed Ethnic Kurta', 'variant': 'Printed', 'brand': 'Vishudh', 'price': 599, 'discounted_price': 599, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Visudh-Maroon-Printed-Ethnic-Kurta_acb12fa9e4df7d563a08af0a649b5990_images.jpg'}","","","","","","","","","","","","","","","","",""
"32627","women apparel topwear tshirts purple summer sports nike women miler purple t-shirt","{'id': 32627, 'name': 'Nike Women Miler Purple T-shirt', 'variant': 'Miler', 'brand': 'Nike', 'price': 1295, 'discounted_price': 1295, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a2a85ec3aa49f446cf54c57eb0161b06_images.jpg'}","","","","","","","","","","","","","","","","",""
"56362","men personal care fragrance perfume and body mist white spring casual tommy hilfiger men perfume 50 ml","{'id': 56362, 'name': 'Tommy Hilfiger Men Perfume 50 ml', 'variant': 'TH Hilfiger Men EDT Spray 100mlMale', 'brand': 'Tommy Hilfiger', 'price': 1870, 'discounted_price': 1870, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Tommy-Hilfiger-Men-50-ml-Perfume_eb36691dca34a81213ccfa26454bb04c_images.jpg'}","","","","","","","","","","","","","","","","",""
"20124","women apparel topwear shirts navy blue fall casual wrangler women flower navy blue shirt","{'id': 20124, 'name': 'Wrangler Women Flower Navy Blue Shirt', 'variant': 'Flower', 'brand': 'Wrangler', 'price': 1395, 'discounted_price': 1395, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/4daef5004ad9916ef77f8ce200948b6a_images.jpg'}","","","","","","","","","","","","","","","","",""
"14311","men apparel topwear sweatshirts grey fall casual adidas men solid grey sweatshirts","{'id': 14311, 'name': 'ADIDAS Men Solid Grey Sweatshirts', 'variant': 'Solid', 'brand': 'ADIDAS', 'price': 1799, 'discounted_price': 1799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/1666e536ddce358960affaeb3396af45_images.jpg'}","","","","","","","","","","","","","","","","",""
"44461","women footwear shoes flats black summer casual senorita women black sandals","{'id': 44461, 'name': 'Senorita Women Black Sandals', 'variant': 'VT-7404-BLACK-VT-7404', 'brand': 'Senorita', 'price': 999, 'discounted_price': 749, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0b6e9cd9ee0f4222e7bc6d558aa4cfc2_images.jpg'}","","","","","","","","","","","","","","","","",""
"5746","men apparel topwear tshirts green summer casual probase men's spirit aqua blue t-shirt","{'id': 5746, 'name': ""Probase Men's Spirit Aqua Blue T-shirt"", 'variant': 'Probase Spirit Blue Tee', 'brand': 'Probase', 'price': 299, 'discounted_price': 299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/5e41ae9d93cc129b2e74c9b5a64a99ab_images.jpg'}","","","","","","","","","","","","","","","","",""
"56998","women footwear shoes flats white winter casual hm women white sandals","{'id': 56998, 'name': 'HM Women White Sandals', 'variant': '39', 'brand': 'HM', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/HM-Women-White-Sandals_ea0c3742f6311c07778dc7c65c85e2c7_images.jpg'}","","","","","","","","","","","","","","","","",""
"4694","unisex accessories watches watches grey winter sports adidas unisex response galaxy grey watch","{'id': 4694, 'name': 'ADIDAS Unisex Response Galaxy Grey Watch', 'variant': 'ADIDAS HERITAGE WATCH', 'brand': 'ADIDAS', 'price': 2795, 'discounted_price': 2795, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/471c90500aee99fd5bd2bcb95d5d2f9e_images.jpg'}","","","","","","","","","","","","","","","","",""
"39835","girls apparel topwear tops peach summer casual gini and jony girls printed peach top","{'id': 39835, 'name': 'Gini and Jony Girls Printed Peach Top', 'variant': 'Printed', 'brand': 'Gini and Jony', 'price': 249, 'discounted_price': 124, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a7e6fca57d133337f6e76e3b5e74fd20_images.jpg'}","","","","","","","","","","","","","","","","",""
"52504","women apparel loungewear and nightwear bath robe white winter casual red rose women cream and purple bath robes","{'id': 52504, 'name': 'Red Rose Women Cream and Purple Bath Robes', 'variant': 'PlainNavyBath Robes', 'brand': 'Red Rose', 'price': 1049, 'discounted_price': 1049, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-White---Purple-Bath-Robe_6809077f5c60d52ca0014c9db78f18f7_images.jpg'}","","","","","","","","","","","","","","","","",""
"20918","men apparel bottomwear jeans blue fall casual deni yo men washed blue jeans","{'id': 20918, 'name': 'Deni Yo Men Washed Blue Jeans', 'variant': 'Washed', 'brand': 'DENI YO', 'price': 1099, 'discounted_price': 1099, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/1d42c53beabc0ebccf7cff4c0c7c5a6c_images.jpg'}","","","","","","","","","","","","","","","","",""
"58802","men apparel topwear shirts blue fall smart casual highlander men blue & white striped shirt","{'id': 58802, 'name': 'Highlander Men Blue & White Striped Shirt', 'variant': 'Highlander Cotton Woven Shirts', 'brand': 'HIGHLANDER', 'price': 1039, 'discounted_price': 519, 'usage': 'Smart Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Highlander-Men-Navy-Blue---White-Striped-Shirt_1cfa34725a22e3eedd02fef9028e7c2f_images.jpg'}","","","","","","","","","","","","","","","","",""
"33533","women footwear shoes heels black summer casual cobblerz women black pumps","{'id': 33533, 'name': 'Cobblerz Women Black Pumps', 'variant': 'Casual', 'brand': 'Cobblerz', 'price': 1599, 'discounted_price': 1599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/93799765064b7ed3438905ae4eb18cdd_images.jpg'}","","","","","","","","","","","","","","","","",""
"57076","women apparel bottomwear jeans blue summer casual elle women blue jeans","{'id': 57076, 'name': 'Elle Women Blue Jeans', 'variant': 'GIVE ME BLUE', 'brand': 'Elle', 'price': 2000, 'discounted_price': 2000, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Jeans_6ba5d68ef6af408598184e8eb708a220_images.jpg'}","","","","","","","","","","","","","","","","",""
"25456","men footwear shoes casual shoes black summer casual nike men killshot 2 black casual shoes","{'id': 25456, 'name': 'Nike Men Killshot 2 Black Casual Shoes', 'variant': 'Killshot 2', 'brand': 'Nike', 'price': 3695, 'discounted_price': 3695, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/17087b98a96ce6f5f0217ec9a49575b8_images.jpg'}","","","","","","","","","","","","","","","","",""
"39009","girls apparel topwear tops pink summer casual gini and jony girls pretty pink top","{'id': 39009, 'name': 'Gini and Jony Girls Pretty Pink Top', 'variant': 'Pretty', 'brand': 'Gini and Jony', 'price': 599, 'discounted_price': 299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/33fcff5e472a1f64c56088da1e15030a_images.jpg'}","","","","","","","","","","","","","","","","",""
"31264","men apparel topwear tshirts red summer casual puma men pounce graphic red t-shirt","{'id': 31264, 'name': 'Puma Men Pounce Graphic Red T-shirt', 'variant': 'Pounce Graphic', 'brand': 'Puma', 'price': 599, 'discounted_price': 599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Pounce-Graphic-Red-T-shirt_5038d792f7f6e03e1374d42143bd5eaa_images.jpg'}","","","","","","","","","","","","","","","","",""
"13134","men footwear sandal sandals red spring casual id men casual red sandals","{'id': 13134, 'name': 'iD Men Casual Red Sandals', 'variant': 'iD Red Sandal', 'brand': 'ID', 'price': 1599, 'discounted_price': 1599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a52ee839f1d5ae3d5e2d3d0b229eaebd_images.jpg'}","","","","","","","","","","","","","","","","",""
"27301","women apparel topwear kurtas orange fall ethnic mother earth women printed orange kurta","{'id': 27301, 'name': 'Mother Earth Women Printed Orange Kurta', 'variant': 'Printed', 'brand': 'Mother Earth', 'price': 899, 'discounted_price': 899, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/6181b5f4eaa628a42841dbc9f8790060_images.jpg'}","","","","","","","","","","","","","","","","",""
"43644","women apparel dress dresses black summer party vero moda women black dress","{'id': 43644, 'name': 'Vero Moda Women Black Dress', 'variant': 'INTER SL TUBE DRESS, BLACK, XS', 'brand': 'Vero Moda', 'price': 2395, 'discounted_price': 2395, 'usage': 'Party', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Vero-Moda-Women-Black-Dress_9b0771fb748f064424d924d9fa4eb9ad_images.jpg'}","","","","","","","","","","","","","","","","",""
"22673","unisex accessories bags backpacks red winter casual wildcraft unisex gear for life red backpack","{'id': 22673, 'name': 'Wildcraft Unisex Gear for Life Red Backpack', 'variant': 'Gear for Life', 'brand': 'Wildcraft', 'price': 1695, 'discounted_price': 1101, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/73738747626ead64dc5bd2be1c60fcf4_images.jpg'}","","","","","","","","","","","","","","","","",""
